primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
The Outlaw Samaritan	The Outlaw Samaritan	0	1911	\N	\N	Short,Western
The Outlaw and the Child	The Outlaw and the Child	0	1911	\N	\N	Short,Western
The Outlaw Deputy	The Outlaw Deputy	0	1911	\N	\N	Short,Western
Over the Garden Wall	Over the Garden Wall	0	1910	\N	16	Drama,Romance,Short
Over the Hills	Over the Hills	0	1911	\N	\N	Drama,Romance,Short
A Pal's Oath	A Pal's Oath	0	1911	\N	\N	Short,Western
Par habitude	Par habitude	0	1911	\N	\N	Comedy
Paradise Lost	Paradise Lost	0	1911	\N	\N	Drama,Short
The Passions of an Egyptian Princess	The Passions of an Egyptian Princess	0	1911	\N	14	Short
The Peasants and the Fairy	The Peasants and the Fairy	0	1911	\N	16	Short
Picciola; or, The Prison Flower	Picciola; or, The Prison Flower	0	1911	\N	\N	Drama,Short
The Pied Piper of Hamelin	The Pied Piper of Hamelin	0	1911	\N	\N	Drama,Short
The Pirates of 1920	The Pirates of 1920	0	1911	\N	15	Fantasy,Sci-Fi,Short
The Poisoned Flume	The Poisoned Flume	0	1911	\N	10	Short,Western
The Politician's Dream	The Politician's Dream	0	1911	\N	\N	Comedy,Short
The Poor Sick Men	The Poor Sick Men	0	1911	\N	\N	Drama,Short
The Power of Good	The Power of Good	0	1911	\N	\N	Short,Western
The Power of Love	The Power of Love	0	1911	\N	\N	Drama,Romance,Short
The Price of a Man	The Price of a Man	0	1911	\N	\N	Drama,Short
The Priest's Burden	The Priest's Burden	0	1911	\N	16	Short
The Primal Call	The Primal Call	0	1911	\N	17	Romance,Short
Priscilla's Engagement Ring	Priscilla's Engagement Ring	0	1911	\N	\N	Comedy,Romance,Short
The Convict's Song	Pesnya katorzhanina	0	1911	\N	\N	Drama,Short
The Professor and the New Hat	The Professor and the New Hat	0	1911	\N	\N	Comedy,Short
The Profligate	The Profligate	0	1911	\N	\N	Drama,Short
Pulgarcito	Pulgarcito	0	1912	\N	\N	Short
The Puncher's New Love	The Puncher's New Love	0	1911	\N	\N	Short,Western
The Question Mark	The Question Mark	0	1911	\N	\N	Comedy,Short
Railroad Raiders of '62	Railroad Raiders of '62	0	1911	\N	9	Drama,Short,War
The Ranchman's Son	The Ranchman's Son	0	1911	\N	\N	Short,Western
Rattlesnakes and Gunpowder	Rattlesnakes and Gunpowder	0	1911	\N	\N	Comedy,Short,Western
The Rebel's Daughter	The Rebel's Daughter	0	1911	\N	17	Short
John Farley's Redemption	Rédemption	0	1909	\N	\N	Drama,Short
The Reform Candidate	The Reform Candidate	0	1911	\N	\N	Drama,Short
The Reporter	The Reporter	0	1911	\N	\N	Comedy,Short
The Revenue Man and the Girl	The Revenue Man and the Girl	0	1911	\N	17	Drama,Short
Richard III	Richard III	0	1911	\N	23	Biography,Drama,History
Un clair de lune sous Richelieu	Un clair de lune sous Richelieu	0	1911	\N	\N	Drama,Short
The Rise and Fall of Weary Willie	The Rise and Fall of Weary Willie	0	1911	\N	\N	Comedy,Short
The Romance on 'Bar O'	The Romance on 'Bar O'	0	1911	\N	\N	Short,Western
A Romance of the Rio Grande	A Romance of the Rio Grande	0	1911	\N	10	Short,Western
Queen of the Smugglers	The Romantic Story of Margaret Catchpole	0	1911	\N	\N	Drama,Short
A Romany Tragedy	A Romany Tragedy	0	1911	\N	17	Drama,Short
The Rosary	The Rosary	0	1911	\N	\N	Drama,Romance,Short
The Rose of Kentucky	The Rose of Kentucky	0	1911	\N	17	Romance,Short
The Rose's Story	The Rose's Story	0	1911	\N	\N	Drama,Romance,Short
The Ruling Passion	The Ruling Passion	0	1911	\N	18	Drama,Short
Abraham's Sacrifice	Le sacrifice d'Abraham	0	1912	\N	\N	Drama,Short
Samson and Delilah	Samson and Delilah	0	1911	\N	15	Short
Saved from Herself	Saved from Herself	0	1911	\N	\N	Comedy,Short
Saved from Himself	Saved from Himself	0	1911	\N	17	Drama,Short
The Scarlet Letter	The Scarlet Letter	0	1911	\N	\N	Drama,Short
The Schoolmaster of Mariposa	The Schoolmaster of Mariposa	0	1910	\N	\N	Short,Western
Science	Science	0	1911	\N	\N	Drama,Short
Second Sight	Second Sight	0	1911	\N	\N	Drama,Short
The Sentinel Asleep	The Sentinel Asleep	0	1911	\N	\N	Drama,Short
She	She	0	1911	\N	24	Fantasy,Sci-Fi,Short
The Sheriff's Brother	The Sheriff's Brother	0	1911	\N	\N	Short,Western
The Sheriff's Chum	The Sheriff's Chum	0	1911	\N	\N	Short,Western
The Sheriff's Decision	The Sheriff's Decision	0	1911	\N	\N	Short,Western
Los siete niños de Écija o Los bandidos de Sierra Morena	Los siete niños de Écija o Los bandidos de Sierra Morena	0	1911	\N	\N	Adventure,Short
The Silent Tongue	The Silent Tongue	0	1911	\N	\N	Comedy,Short
The Silken Thread	The Silken Thread	0	1911	\N	14	Short
Simpkin's Dream of a Holiday	Simpkin's Dream of a Holiday	0	1911	\N	13	Comedy,Short
Sir Percy and the Punchers	Sir Percy and the Punchers	0	1911	\N	10	Comedy,Short,Western
The Siege of Calais	Le siège de Calais	0	1911	\N	\N	Drama,Short,War
The Skating Bug	The Skating Bug	0	1911	\N	\N	Comedy,Short
The Sky Pilot	The Sky Pilot	0	1911	\N	\N	Drama,Short
Skæbnebæltet	Skæbnebæltet	0	1911	\N	\N	\N
The Smile of a Child	The Smile of a Child	0	1911	\N	\N	Drama,Romance,Short
The Sorrowful Example	The Sorrowful Example	0	1911	\N	18	Drama,Short
Den sorte drøm	Den sorte drøm	0	1911	\N	53	Drama
The Spanish Gypsy	The Spanish Gypsy	0	1911	\N	17	Romance,Short
Spike Shannon's Last Fight	Spike Shannon's Last Fight	0	1911	\N	\N	Short,Western
Sport Hípico	Sport Hípico	0	1911	\N	\N	Documentary
The Squaw's Love	The Squaw's Love	0	1911	\N	17	Drama,Short,Western
The Stage Driver's Daughter	The Stage Driver's Daughter	0	1911	\N	\N	Short,Western
A Stage Romance	A Stage Romance	0	1911	\N	\N	Drama,Short
The Stampede	The Stampede	0	1911	\N	\N	Short,Western
The Star Spangled Banner	The Star Spangled Banner	0	1911	\N	\N	Drama,Short
The Stolen Dog	The Stolen Dog	0	1911	\N	\N	Comedy,Short
The Story of the Indian Ledge	The Story of the Indian Ledge	0	1911	\N	\N	Drama,Short
The Strike at the Little Jonny Mine	The Strike at the Little Jonny Mine	0	1911	\N	\N	Short,Western
The Stuff Heroes Are Made Of	The Stuff Heroes Are Made Of	0	1911	\N	17	Drama,Short
The Stuff That Dreams Are Made Of	The Stuff That Dreams Are Made Of	0	1911	\N	\N	Comedy,Drama,Short
The Subduing of Mrs. Nag	The Subduing of Mrs. Nag	0	1911	\N	17	Comedy,Short
Sunshine Through the Dark	Sunshine Through the Dark	0	1911	\N	\N	Drama,Romance,Short
The Surgeon's Temptation	The Surgeon's Temptation	0	1911	\N	\N	Drama,Short
Swank and the Remedy	Swank and the Remedy	0	1911	\N	17	Short
Sweet Memories	Sweet Memories	0	1911	\N	10	Drama,Romance,Short
Nell Gwynne	Sweet Nell of Old Drury	0	1911	\N	50	Biography,Drama,History
The Switchman's Tower	The Switchman's Tower	0	1911	\N	\N	Drama,Short
Swords and Hearts	Swords and Hearts	0	1911	\N	17	Drama,Short,War
The Devil's Assistant	Die Sünden der Väter	0	1913	\N	\N	Drama
A Tale of Two Cities	A Tale of Two Cities	0	1911	\N	30	Drama,History,Short
Tarragona monumental	Tarragona monumental	0	1911	\N	9	Documentary,Short
Teaching Dad to Like Her	Teaching Dad to Like Her	0	1911	\N	17	Comedy,Romance,Short
Telemachus	Telemachus	0	1911	\N	16	Short
The Telltale Knife	The Telltale Knife	0	1911	\N	\N	Short,Western
Temblor de 1911 en México	Temblor de 1911 en México	0	1911	\N	\N	\N
A Terrible Discovery	A Terrible Discovery	0	1911	\N	20	Drama,Short
That Winsome Winnie Smile	That Winsome Winnie Smile	0	1911	\N	\N	Comedy,Short
Their First Misunderstanding	Their First Misunderstanding	0	1911	\N	10	Drama,Short
The Thief and the Girl	The Thief and the Girl	0	1911	\N	18	Drama,Short
Three Million Dollars	Three Million Dollars	0	1911	\N	10	Romance,Short,Western
The Three Musketeers: Part 2	The Three Musketeers: Part 2	0	1911	\N	\N	Drama,Short
Three Sisters	Three Sisters	0	1911	\N	17	Drama,Romance,Short
Through Darkened Vales	Through Darkened Vales	0	1911	\N	17	Drama,Short
Through His Wife's Picture	Through His Wife's Picture	0	1911	\N	9	Comedy,Short
The Thumb Print	The Thumb Print	0	1911	\N	\N	Drama,Short
A Thwarted Vengeance	A Thwarted Vengeance	0	1911	\N	\N	Short,Western
The Tomboy	The Tomboy	0	1911	\N	\N	Drama,Short
La Tosca	La Tosca	0	1911	\N	30	Short
The Toss of a Coin	The Toss of a Coin	0	1911	\N	\N	Comedy,Romance,Short
The Totem Mark	The Totem Mark	0	1911	\N	\N	Short,Western
Trading His Mother	Trading His Mother	0	1911	\N	\N	Comedy,Short
The Trail of Books	The Trail of Books	0	1911	\N	18	Drama,Short
The Tribe's Penalty	The Tribe's Penalty	0	1911	\N	\N	Short,Western
Trilby and Svengali	Trilby and Svengali	0	1911	\N	17	Short
Troublesome Secretaries	Troublesome Secretaries	0	1911	\N	\N	Comedy,Short
A True Westerner	A True Westerner	0	1911	\N	\N	Drama,Short,Western
Two Can Play at the Same Game	Two Can Play at the Same Game	0	1911	\N	14	Short
The Two Chorus Girls	The Two Chorus Girls	0	1911	\N	13	Drama,Romance,Short
Two Christmas Hampers	Two Christmas Hampers	0	1911	\N	20	Comedy,Short
The Two Fugitives	The Two Fugitives	0	1911	\N	\N	Short,Western
Two Officers	Two Officers	0	1911	\N	\N	Drama,Short
The Two Orphans	The Two Orphans	0	1911	\N	\N	Drama,Short
The Two Paths	The Two Paths	0	1911	\N	17	Drama,Short
The Two Reformations	The Two Reformations	0	1911	\N	\N	Short,Western
The Two Sides	The Two Sides	0	1911	\N	17	Drama,Short
The Two-Gun Man	The Two-Gun Man	0	1911	\N	\N	Short,Western
Uncle Hiram's List	Uncle Hiram's List	0	1911	\N	\N	Comedy,Short
Uncle's Picnic	Uncle's Picnic	0	1911	\N	11	Comedy,Short
Under the Stars and Bars	Under the Stars and Bars	0	1910	\N	13	Drama,Short,War
Under forvandlingens lov	Under forvandlingens lov	0	1911	\N	26	Drama,Romance,Short
An Unknown Language	An Unknown Language	0	1911	\N	\N	Comedy,Short
The Unveiling	The Unveiling	0	1911	\N	17	Drama,Short
An Unwilling Cowboy	An Unwilling Cowboy	0	1911	\N	10	Comedy,Short,Western
Van Bibber's Experiment	Van Bibber's Experiment	0	1911	\N	\N	Drama,Short
Temptations of a Great City	Ved Fængslets Port	0	1911	\N	41	Drama,Short
The Traitress	Die Verräterin	0	1911	\N	48	Drama
Vicio y virtud	Vicio y virtud	0	1911	\N	\N	\N
A Victim of Circumstances	A Victim of Circumstances	0	1911	\N	6	Comedy,Short
Life as It Is	La vie telle qu'elle est	0	1911	\N	\N	Drama,Short
The Voice of the Child	The Voice of the Child	0	1911	\N	18	Drama,Short
Was He a Coward?	Was He a Coward?	0	1911	\N	17	Short,Western
A Western Girl's Sacrifice	A Western Girl's Sacrifice	0	1911	\N	\N	Short,Western
Western Hearts	Western Hearts	0	1911	\N	10	Short,Western
A Western Redemption	A Western Redemption	0	1911	\N	\N	Short,Western
What Shall We Do with Our Old?	What Shall We Do with Our Old?	0	1911	\N	17	Drama,Short
What a Woman Can Do	What a Woman Can Do	0	1911	\N	\N	Short,Western
The Wheels of Justice	The Wheels of Justice	0	1911	\N	15	Crime,Drama,Short
When Love and Honor Called	When Love and Honor Called	0	1915	\N	\N	Short,Western
When Two Hearts Are Won	When Two Hearts Are Won	0	1911	\N	\N	Comedy,Drama,Romance
When a Man Loves	When a Man Loves	0	1911	\N	17	Drama,Romance,Short
When a Man's Married His Trouble Begins	When a Man's Married His Trouble Begins	0	1911	\N	\N	Comedy,Short
When the Cat's Away	When the Cat's Away	0	1911	\N	6	Comedy,Short
The White Medicine Man	The White Medicine Man	0	1911	\N	\N	Drama,Short,Western
The White Red Man	The White Red Man	0	1911	\N	\N	Short,Thriller,Western
The White Rose of the Wilds	The White Rose of the Wilds	0	1911	\N	17	Drama,Short
Why He Gave Up	Why He Gave Up	0	1911	\N	12	Comedy,Short
The Winds of Fate	The Winds of Fate	0	1911	\N	\N	Drama,Short
The Wizard and the Brigands	The Wizard and the Brigands	0	1911	\N	12	Short
A Woman Scorned	A Woman Scorned	0	1911	\N	18	Drama,Short
The Woodcutter's Romance	The Woodcutter's Romance	0	1911	\N	\N	Drama,Short
A Wreath of Orange Blossoms	A Wreath of Orange Blossoms	0	1911	\N	17	Romance,Short
The Yiddisher Cowboy	The Yiddisher Cowboy	0	1911	\N	\N	Comedy,Short,Western
Zwei Frauen	Zwei Frauen	0	1911	\N	\N	\N
L'électrocuté	L'électrocuté	0	1911	\N	\N	Sci-Fi
An Actor's Romance	An Actor's Romance	0	1913	\N	\N	Drama,Romance,Short
Adam and Eve	Adam and Eve	0	1912	\N	\N	Drama,Short
The Adventure of the Italian Model	The Adventure of the Italian Model	0	1912	\N	\N	Drama,Short
The Adventure of the Retired Army Colonel	The Adventure of the Retired Army Colonel	0	1912	\N	\N	Drama,Short
The Adventures of Lieutenant Petrosino	The Adventures of Lieutenant Petrosino	0	1912	\N	\N	Drama
Agaton och Fina	Agaton och Fina	0	1912	\N	\N	Comedy,Short
The Agitator	The Agitator	0	1912	\N	10	Short,Western
The Alaska-Siberian Expedition	The Alaska-Siberian Expedition	0	1912	\N	\N	Documentary
The Alcalde's Conspiracy	The Alcalde's Conspiracy	0	1912	\N	\N	Drama,Short
Alias Billy Sargent	Alias Billy Sargent	0	1912	\N	\N	Drama,Short
Alkali Ike Bests Broncho Billy	Alkali Ike Bests Broncho Billy	0	1912	\N	\N	Comedy,Short
Alkali Ike Plays the Devil	Alkali Ike Plays the Devil	0	1912	\N	\N	Comedy,Short
Alkali Ike Stung!	Alkali Ike Stung!	0	1912	\N	\N	Comedy,Short
Alkali Ike's Boarding House	Alkali Ike's Boarding House	0	1912	\N	\N	Comedy,Short
Alkali Ike's Close Shave	Alkali Ike's Close Shave	0	1912	\N	\N	Comedy,Short
Alkali Ike's Love Affair	Alkali Ike's Love Affair	0	1912	\N	\N	Comedy,Short,Western
Alkali Ike's Motorcycle	Alkali Ike's Motorcycle	0	1912	\N	\N	Comedy,Short
Alkali Ike's Pants	Alkali Ike's Pants	0	1912	\N	\N	Comedy,Short
All for Her	All for Her	0	1912	\N	\N	Drama,Romance,Short
All for a Girl	All for a Girl	0	1912	\N	\N	Comedy,Romance,Short
Alt for Norge	Alt for Norge	0	1912	\N	\N	Drama,Short
The Altar of Death	The Altar of Death	0	1912	\N	20	Drama,Short,Western
Los amantes de Teruel	Los amantes de Teruel	0	1912	\N	\N	Drama,Short
Ambitious Butler	Ambitious Butler	0	1912	\N	\N	Comedy,Short
An American Invasion	An American Invasion	0	1912	\N	\N	Drama,Short
Amor de bestia	Amor de bestia	0	1912	\N	\N	\N
Queen Elizabeth	Les amours de la reine Élisabeth	0	1912	\N	44	Biography,Drama,History
But the Greatest of These Is Charity	But the Greatest of These Is Charity	0	1912	\N	\N	Drama,Short
Anfisa	Anfisa	0	1912	\N	\N	Drama
The Angel and the Stranded Troupe	The Angel and the Stranded Troupe	0	1912	\N	\N	Comedy,Short
The Animal Within	The Animal Within	0	1912	\N	\N	Drama,Short,Western
El aniversario del fallecimiento de la suegra de Enhart	El aniversario del fallecimiento de la suegra de Enhart	0	1912	\N	23	Short
Anny - Story of a Prostitute	Anny - en gatepiges roman	0	1912	\N	68	Drama,Romance
The Apache Renegade	The Apache Renegade	0	1912	\N	\N	Adventure,Short,Western
The Arab's Bride	The Arab's Bride	0	1912	\N	\N	Drama,Short
Poor Jenny	Die arme Jenny	0	1912	\N	34	Short
The Arrowmaker's Daughter	The Arrowmaker's Daughter	0	1912	\N	\N	Short,Western
As You Like It	As You Like It	0	1912	\N	\N	\N
Asesinato y entierro de Don José Canalejas	Asesinato y entierro de Don José Canalejas	0	1912	\N	5	Short
At Coney Island	At Coney Island	0	1912	\N	\N	Comedy,Short
At Cripple Creek	At Cripple Creek	0	1912	\N	\N	Short,Western
At It Again	At It Again	0	1912	\N	\N	Comedy,Short
At Scrogginses' Corner	At Scrogginses' Corner	0	1912	\N	\N	Comedy,Short
At the Point of the Sword	At the Point of the Sword	0	1912	\N	\N	Drama,Mystery,Short
Atop of the World in Motion	Atop of the World in Motion	0	1912	\N	\N	Documentary
Las aventuras del Pollo Palomeque	Las aventuras del Pollo Palomeque	0	1912	\N	\N	Short
The Baby and the Stork	The Baby and the Stork	0	1912	\N	18	Crime,Drama,Short
The Bachelor and the Baby	The Bachelor and the Baby	0	1912	\N	\N	Comedy,Short
The Bachelor's Waterloo	The Bachelor's Waterloo	0	1912	\N	\N	Comedy,Romance,Short
Le bagnard	Le bagnard	0	1912	\N	\N	\N
The Ball Player and the Bandit	The Ball Player and the Bandit	0	1912	\N	12	Drama,Romance,Short
La Barrera número 13	La Barrera número 13	0	1913	\N	\N	\N
A Batalha	A Batalha	0	1912	\N	\N	Documentary
Battle in the Virginia Hills	Battle in the Virginia Hills	0	1912	\N	\N	Short,War
Battle of Pottsburg Bridge	Battle of Pottsburg Bridge	0	1912	\N	\N	Drama,Short
A Battle of Wits	A Battle of Wits	0	1912	\N	\N	Drama,Short
The Battle of the Red Men	The Battle of the Red Men	0	1912	\N	\N	Short,Western
The Battleground	The Battleground	0	1912	\N	\N	Drama,Short
A Bear Escape	A Bear Escape	0	1912	\N	\N	Comedy,Short
A Beast at Bay	A Beast at Bay	0	1912	\N	17	Drama,Short
The Beating He Needed	The Beating He Needed	0	1912	\N	\N	Comedy,Short
Prekrasnaya Lyukanida	Prekrasnaya Lyukanida	0	1912	\N	10	Animation,Short
Before the White Man Came	Before the White Man Came	0	1912	\N	\N	Drama,Romance,Short
The Bell of Penance	The Bell of Penance	0	1912	\N	\N	Drama,Short
Bella's Beaus	Bella's Beaus	0	1912	\N	\N	Comedy,Romance,Short
Bernáték kikocsiznak	Bernáték kikocsiznak	0	1912	\N	\N	\N
Billy McGrath's Love Letters	Billy McGrath's Love Letters	0	1912	\N	\N	Comedy,Short
Billy and the Butler	Billy and the Butler	0	1912	\N	\N	Crime,Short,Thriller
Billy's Burglar	Billy's Burglar	0	1912	\N	\N	Drama,Short
Billy's Stratagem	Billy's Stratagem	0	1912	\N	17	Drama,Short
Black Sheep	Black Sheep	0	1912	\N	17	Drama,Short
Blind Love	Blind Love	0	1912	\N	\N	Drama,Short
Blinks and Jinks, Attorneys at Law	Blinks and Jinks, Attorneys at Law	0	1912	\N	\N	Comedy,Short
A Blot on the 'Scutcheon	A Blot on the 'Scutcheon	0	1912	\N	\N	Drama,Short
The Boss of the Katy Mine	The Boss of the Katy Mine	0	1912	\N	\N	Short,Western
The Brave Hunter	The Brave Hunter	0	1912	\N	\N	Comedy,Short
A Brave Little Woman	A Brave Little Woman	0	1912	\N	\N	Comedy,Romance,Short
Broncho Billy's Heart	Broncho Billy's Heart	0	1912	\N	\N	Short,Western
Broncho Billy's Mexican Wife	Broncho Billy's Mexican Wife	0	1912	\N	\N	Short,Western
Broncho Billy Outwitted	Broncho Billy Outwitted	0	1912	\N	\N	Short,Western
Broncho Billy's Promise	Broncho Billy's Promise	0	1912	\N	\N	Short,Western
Brothers	Brothers	0	1912	\N	\N	Drama,Short
Brown's Seance	Brown's Seance	0	1912	\N	\N	Comedy,Short
Brutality	Brutality	0	1912	\N	33	Drama,Short
The Bugler of Battery B	The Bugler of Battery B	0	1912	\N	\N	Drama,Short,War
Bunny All at Sea	Bunny All at Sea	0	1912	\N	\N	Comedy,Short
Bunny at the Derby	Bunny at the Derby	0	1912	\N	\N	Comedy,Short
The Burglar's Dilemma	The Burglar's Dilemma	0	1912	\N	15	Drama,Short
The Fall of Troy	La caduta di Troia	0	1911	\N	31	Short,War
Calamity Anne's Ward	Calamity Anne's Ward	0	1912	\N	\N	Short,Western
The Cap of Invisibility	The Cap of Invisibility	0	1912	\N	9	Short
Captain Barnacle's Messmates	Captain Barnacle's Messmates	0	1912	\N	\N	Comedy,Short
Cardinal Wolsey	Cardinal Wolsey	0	1912	\N	\N	Drama,Short
Carlota Angela	Carlota Angela	0	1912	\N	\N	\N
Carmen	Carmen	0	1912	\N	\N	\N
Casey at the Bat	Casey at the Bat	0	1913	\N	\N	Comedy,Short
Castillo de Ostalric	Castillo de Ostalric	0	1912	\N	6	Short
Chains	Chains	0	1912	\N	\N	Drama,Romance,Short
A Change of Spirit	A Change of Spirit	0	1912	\N	17	Romance,Short
Charles IV	Charles IV	0	1912	\N	50	\N
The Chief's Blanket	The Chief's Blanket	0	1912	\N	\N	Short,Western
A Child's Devotion	A Child's Devotion	0	1912	\N	\N	Drama,Short
A Child's Remorse	A Child's Remorse	0	1912	\N	17	Drama,Short
Children Who Labor	Children Who Labor	0	1912	\N	13	Drama,Short
The Chorus Girl	The Chorus Girl	0	1912	\N	\N	Comedy,Short
Chumps	Chumps	0	1912	\N	\N	Comedy,Short
Cleopatra	Cleopatra	0	1912	\N	100	Drama,History
The Clod	The Clod	0	1912	\N	\N	\N
The Close of the American Revolution	The Close of the American Revolution	0	1912	\N	\N	Drama,Short
The Clown's Triumph	The Clown's Triumph	0	1912	\N	\N	Drama,Romance,Short
A Clue to Her Parentage	A Clue to Her Parentage	0	1912	\N	\N	Short,Thriller
Cohen Collects a Debt	Cohen Collects a Debt	0	1912	\N	\N	Comedy,Short
The Colonel's Escape	The Colonel's Escape	0	1912	\N	\N	Drama,Short
The Colonel's Peril	The Colonel's Peril	0	1912	\N	\N	Short,Western
The Colonel's Son	The Colonel's Son	0	1912	\N	\N	\N
The Colonel's Ward	The Colonel's Ward	0	1912	\N	\N	Drama,Short,Western
The Coming of Columbus	The Coming of Columbus	0	1912	\N	\N	Drama,Short
Concurso Hípico no Porto	Concurso Hípico no Porto	0	1912	\N	\N	Documentary
The Conquest of the Pole	À la conquête du pôle	0	1912	\N	33	Adventure,Horror,Sci-Fi
Conscience	Conscience	0	1912	\N	10	Horror,Short
La conspiration des drapeaux	La conspiration des drapeaux	0	1912	\N	\N	\N
The Convict's Parole	The Convict's Parole	0	1912	\N	\N	Drama,Short
Counsel for the Defense	Counsel for the Defense	0	1912	\N	\N	Drama,Short
A Cowboy's Stratagem	A Cowboy's Stratagem	0	1912	\N	\N	Comedy,Short,Western
The Crime and the Criminal	The Crime and the Criminal	0	1912	\N	\N	\N
The Crisis	The Crisis	0	1912	\N	20	Short,Western
A Cry for Help	A Cry for Help	0	1912	\N	17	Drama,Short
The Cry of the Children	The Cry of the Children	0	1912	\N	29	Drama,Short
The Cub Reporter's Big Scoop	The Cub Reporter's Big Scoop	0	1912	\N	\N	Comedy,Short
A Cure for Pokeritis	A Cure for Pokeritis	0	1912	\N	13	Comedy,Short
Curfew Shall Not Ring Tonight	Curfew Shall Not Ring Tonight	0	1912	\N	\N	Drama,Short
Custer's Last Fight	Custer's Last Fight	0	1912	\N	30	Biography,History,Short
Cutting California Redwoods	Cutting California Redwoods	0	1912	\N	\N	Documentary,Short
The Dam Builder	The Dam Builder	0	1912	\N	\N	Drama,Short
The Dance at Silver Gulch	The Dance at Silver Gulch	0	1912	\N	\N	Short,Western
Dante's Inferno	L'Inferno	0	1911	\N	68	Adventure,Drama,Fantasy
A Dança dos Apaches	A Dança dos Apaches	0	1912	\N	\N	\N
The Darling of the CSA	The Darling of the CSA	0	1912	\N	\N	Drama,Romance,Short
A Dash Through the Clouds	A Dash Through the Clouds	0	1912	\N	12	Comedy,Crime,Short
A Daughter's Sacrifice	A Daughter's Sacrifice	0	1912	\N	\N	Drama,Family,Short
The Deacon's Troubles	The Deacon's Troubles	0	1912	\N	\N	Comedy,Short
Departure of a Grand Old Man	Ukhod velikogo startsa	0	1912	\N	31	Drama,Short
The Deserter	The Deserter	0	1912	\N	20	Drama,Short,Western
A Desperate Lover	A Desperate Lover	0	1912	\N	\N	Comedy,Short
Diamond Cut Diamond	Diamond Cut Diamond	0	1912	\N	\N	Comedy,Short
Do Men Love Women?	Do Men Love Women?	0	1912	\N	\N	\N
Don César de Bazan	Don Caesar de Bazan	0	1912	\N	\N	Drama,Short
A Double Reward	A Double Reward	0	1912	\N	10	Short,Western
Dr. Jekyll and Mr. Hyde	Dr. Jekyll and Mr. Hyde	0	1912	\N	12	Drama,Horror,Sci-Fi
La dramatique passion d'Algabert et d'Élisabeth de Rodembourg	La dramatique passion d'Algabert et d'Élisabeth de Rodembourg	0	1912	\N	17	Drama,Short
The Dream of a Moving Picture Director	The Dream of a Moving Picture Director	0	1912	\N	\N	Comedy,Short
The Driver of the Deadwood Coach	The Driver of the Deadwood Coach	0	1912	\N	10	Short,Western
The Drummer Girl of Vicksburg	The Drummer Girl of Vicksburg	0	1912	\N	\N	Drama,Short,War
The Drummer's Vacation	The Drummer's Vacation	0	1912	\N	\N	Comedy,Short
The Duel	The Duel	0	1912	\N	\N	Comedy,Short
The Dumb Wooing	The Dumb Wooing	0	1912	\N	\N	Comedy,Short
The Last Performance	Dödsritten under cirkuskupolen	0	1912	\N	\N	Drama,Short
Dødskysset	Dødskysset	0	1915	\N	\N	Drama
The Great Circus Catastrophe	Dødsspring til hest fra cirkuskuplen	0	1912	\N	45	Drama
Early Days in the West	Early Days in the West	0	1912	\N	\N	Short,Western
The Easter Bonnet	The Easter Bonnet	0	1912	\N	\N	Comedy,Short
Eclipse de sol	Eclipse de sol	0	1912	\N	\N	\N
Der Eid des Stephan Huller	Der Eid des Stephan Huller	0	1912	\N	\N	\N
An Elizabethan Romance	An Elizabethan Romance	0	1912	\N	16	Drama,Short
The Engagement Ring	The Engagement Ring	0	1912	\N	8	Comedy,Short
Entente cordiale	Entente cordiale	0	1912	\N	14	Comedy,Fantasy,Short
Episódios da Terrível Explosão de Bombas no Porto	Episódios da Terrível Explosão de Bombas no Porto	0	1912	\N	\N	Documentary
The Eternal Mother	The Eternal Mother	0	1912	\N	17	Drama,Short
When Honor Calls	Eva	0	1913	\N	\N	Drama
Every Inch a Man	Every Inch a Man	0	1912	\N	\N	Crime,Short
Excursión a San Lorenzo de Munt	Excursión a San Lorenzo de Munt	0	1912	\N	\N	\N
The Eye That Never Sleeps	The Eye That Never Sleeps	0	1912	\N	\N	Crime,Drama,Short
Fadren	Fadren	0	1912	\N	43	Drama,Short
The Faith Healer	The Faith Healer	0	1912	\N	\N	Drama,Short
The Fall of Montezuma	The Fall of Montezuma	0	1912	\N	\N	Adventure,Short
A Family Mixup	A Family Mixup	0	1912	\N	\N	Comedy,Short
The Fatal Chocolate	The Fatal Chocolate	0	1912	\N	10	Comedy,Short
Fate's Interception	Fate's Interception	0	1912	\N	17	Romance,Short
The Father	The Father	0	1912	\N	\N	Drama,Short
The Fear	The Fear	0	1912	\N	\N	Short,Western
Feathertop	Feathertop	0	1912	\N	10	Drama,Short
The Female of the Species	The Female of the Species	0	1912	\N	17	Drama,Short
A Feud in the Kentucky Hills	A Feud in the Kentucky Hills	0	1912	\N	17	Romance,Short
The Feudal Debt	The Feudal Debt	0	1912	\N	\N	Drama,Short
The Fickle Spaniard	The Fickle Spaniard	0	1912	\N	8	Comedy,Short
Fiesta colombófila en el Tibidabo	Fiesta colombófila en el Tibidabo	0	1912	\N	\N	\N
The Man with Wax Faces	Figures de cire	0	1914	\N	11	Horror,Short
Le fils de Charles Quint	Le fils de Charles Quint	0	1912	\N	\N	Short
The First Violin	The First Violin	0	1912	\N	\N	Drama,Short
The Flirting Husband	The Flirting Husband	0	1912	\N	\N	Comedy,Short
